LIMIT_BAL,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,defaultPayment_label
80000,26,0,0,-1,-1,-1,-2,40216,10400,10935,2318,-711,-708,1400,10935,2324,707,3,45906,0,1,0,1,0,0,1,0,0,0
30000,24,0,0,0,2,0,0,28436,28845,31071,30248,30354,29088,1800,3300,0,1500,1500,1300,1,0,1,0,0,0,0,1,0,0
330000,37,-2,-2,-2,-2,-2,-2,726,-20,10756,0,442,0,0,10776,0,442,0,297,0,1,1,0,0,0,1,0,0,0
230000,43,-1,0,0,0,0,0,1156,10892,20039,29045,74551,92182,10000,10000,10000,1681,103197,3267,1,0,1,0,0,0,0,1,0,0
180000,32,0,0,0,0,-2,-2,22832,19517,11988,0,0,0,1429,1000,0,0,0,0,1,0,0,1,0,0,0,1,0,0
330000,50,-2,-2,-2,-2,-2,-2,5600,0,98,0,0,318,0,98,0,0,318,452,0,1,0,1,0,0,1,0,0,0
30000,21,0,0,0,0,0,0,28409,28530,29435,30841,29434,16565,2000,2000,2000,1765,331,0,0,1,0,1,0,0,0,1,0,0
180000,28,0,0,0,0,0,-1,9853,18399,29973,42347,-53,10653,10732,22119,17012,0,10706,9659,1,0,1,0,0,0,0,1,0,0
380000,32,-1,-1,-1,-1,-1,-1,326,24899,2816,11773,23397,10551,24899,2816,11773,23397,10551,43302,1,0,1,0,0,0,0,1,0,0
500000,27,0,0,0,0,0,0,252881,224633,486367,616836,250600,296217,30032,271636,30876,60044,50539,100562,1,0,1,0,0,0,0,1,0,0
240000,43,-1,2,0,-1,0,0,2077,1588,41513,10657,7893,5347,0,41000,10657,0,5041,9190,0,1,0,1,0,0,1,0,0,1
30000,40,2,2,2,0,0,0,16457,19145,18547,18645,17847,15465,3280,0,1511,609,500,800,0,1,0,0,1,0,1,0,0,1
20000,49,0,0,0,0,-1,-1,18260,19080,18871,17700,390,1320,1621,1292,1166,390,1320,0,1,0,0,1,0,0,0,1,0,1
50000,27,-1,-1,-1,-1,-1,-1,451,-49,6258,1032,2766,1401,0,6307,1035,3164,1405,1507,0,1,1,0,0,0,0,1,0,0
30000,31,2,3,2,2,2,0,30057,29280,30206,30496,29731,29047,0,1700,1100,3,1053,1303,0,1,0,0,1,0,1,0,0,0
200000,30,0,0,0,0,0,-1,70185,71417,73534,74785,79985,3065,3000,3000,2000,5400,3080,998,1,0,1,0,0,0,0,1,0,0
80000,30,2,0,0,0,0,3,13708,22668,31456,40111,48633,56740,9200,9200,9200,9200,9200,0,1,0,0,1,0,0,1,0,0,1
120000,37,0,0,0,0,0,0,19020,17570,16907,14920,10866,8788,1363,1564,528,494,3000,3000,1,0,1,0,0,0,1,0,0,0
50000,45,0,0,0,0,0,0,42614,38426,38318,17331,14916,18459,10016,20070,3006,6002,5000,2500,1,0,0,1,0,0,1,0,0,0
80000,45,3,2,2,0,0,0,34282,35006,34144,34820,35553,36258,1567,0,1243,1291,1297,1500,0,1,0,1,0,0,1,0,0,1
50000,32,0,0,0,0,0,0,46610,45005,43448,15075,16534,16809,2021,1500,700,1700,700,623,0,1,0,1,0,0,1,0,0,0
260000,45,-1,-1,-1,-1,-1,-1,7893,5923,5601,5480,5911,5963,5923,5601,5482,5911,5963,5757,0,1,0,1,0,0,1,0,0,0
30000,26,1,2,2,0,0,0,5231,6299,6052,6299,7190,7469,1300,0,500,1000,400,1500,0,1,0,1,0,0,0,1,0,1
30000,36,-1,-1,-1,-1,0,-1,1493,1555,390,780,390,390,1858,390,780,0,390,0,1,0,0,0,1,0,1,0,0,0
40000,35,1,2,2,2,2,3,11074,10600,20406,20774,22132,21497,0,10000,1000,2000,0,0,1,0,1,0,0,0,0,1,0,1
140000,35,0,0,0,0,0,0,84873,82471,84235,82432,81465,83160,4000,4010,3800,3200,3100,3000,0,1,0,1,0,0,0,1,0,0
60000,48,2,0,0,0,0,0,43533,39252,38051,37988,38725,39685,1700,1700,2000,1500,1600,1000,0,1,0,0,1,0,0,1,0,0
170000,37,1,-1,-1,-1,0,0,0,213,2592,13199,3685,986,213,2592,13204,0,986,0,0,1,0,1,0,0,0,1,0,0
180000,39,2,0,0,-2,-2,-2,172488,72050,0,0,0,0,3450,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
200000,46,-1,-1,2,-1,-1,-1,827,1654,827,827,827,827,1654,0,827,827,827,827,0,1,0,1,0,0,1,0,0,0
130000,36,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
310000,28,0,0,0,0,0,0,106468,108955,112374,54762,58189,57170,8000,6000,5000,5000,4000,5000,0,1,0,1,0,0,0,1,0,0
190000,24,0,0,0,0,-1,0,54186,55466,57358,10890,287,49983,2000,2700,1100,287,49696,2000,0,1,0,0,1,0,0,1,0,0
500000,48,0,0,0,0,0,0,39734,149570,137549,130893,108030,144938,117243,4500,4500,5000,50000,4578,0,1,0,1,0,0,1,0,0,0
70000,31,0,0,0,2,0,0,67270,67807,70410,68248,47910,48820,3400,4602,63,1800,1731,1702,1,0,1,0,0,0,0,1,0,0
180000,29,-2,-1,0,0,-2,-2,0,287,5264,1521,0,0,287,5293,1523,0,0,0,0,1,1,0,0,0,1,0,0,0
40000,27,0,0,0,0,0,0,11058,11471,11776,12660,12660,12413,2000,1500,2330,2300,1000,2078,1,0,1,0,0,0,0,1,0,1
100000,28,2,2,2,2,2,2,79580,81493,82759,83609,85325,87096,3790,3200,3100,3200,3332,3280,0,1,1,0,0,0,0,1,0,1
110000,27,0,0,0,0,0,0,84342,89446,38580,39359,42021,43324,6657,2000,1418,3306,2000,2000,1,0,0,1,0,0,0,1,0,0
50000,25,0,0,0,0,0,-1,15639,10504,11824,13018,12303,18584,1200,1500,1500,281,18584,1000,1,0,1,0,0,0,0,1,0,0
50000,29,2,2,7,7,7,6,2550,2550,2550,2550,2550,1950,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
160000,33,-1,-1,-1,-1,-2,-2,6113,980,11140,2659,14336,16533,980,11490,2673,14558,16615,1787,0,1,1,0,0,0,0,1,0,0
50000,28,-1,-1,-1,-1,-1,-1,2926,1252,435,1309,589,1210,1254,435,1309,589,1210,1065,0,1,1,0,0,0,0,1,0,0
140000,26,2,2,2,2,2,2,119424,116014,133567,129953,136283,139961,0,19500,0,10000,6000,5000,1,0,0,1,0,0,0,1,0,1
50000,35,0,0,0,-1,-1,-1,41646,43257,31473,1473,1473,3873,4000,5300,1473,1473,3873,390,1,0,0,0,1,0,0,1,0,0
230000,37,-1,0,0,0,0,-1,11770,16479,20474,26492,326,1056,10000,5000,16492,0,1056,326,1,0,0,1,0,0,0,0,1,0
70000,53,0,0,0,0,0,0,14054,15078,15787,16100,16437,16764,1554,1263,576,596,600,622,1,0,0,0,1,0,0,1,0,0
140000,52,-1,-1,-1,-1,-2,-2,1388,0,980,0,0,0,0,980,0,0,0,0,0,1,1,0,0,0,0,1,0,0
30000,29,0,0,-2,-1,0,0,27720,0,0,22015,22649,24583,0,0,22015,1000,2300,1200,1,0,1,0,0,0,0,1,0,0
400000,26,-1,0,0,0,0,0,2871,6260,6651,6542,7093,9134,4016,4020,4066,4009,4021,3507,0,1,1,0,0,0,0,1,0,0
140000,30,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
340000,29,0,0,0,0,0,0,132024,135687,138933,139824,142461,145269,6400,7000,5000,5200,5500,25000,0,1,1,0,0,0,0,1,0,0
500000,50,-1,-1,-1,-1,0,0,2112,6000,2079,2710,2040,-55,6031,2509,2713,2010,0,4642,1,0,1,0,0,0,1,0,0,0
150000,38,-1,-1,-1,-1,-1,-1,509,14310,980,1000,1132,8774,14310,980,1000,1132,8774,10867,1,0,0,1,0,0,1,0,0,0
80000,24,-1,-1,2,0,0,0,2152,3832,3587,3332,3400,-300,2245,0,267,68,0,0,0,1,0,1,0,0,0,1,0,1
140000,44,0,0,0,0,0,0,85119,86901,89583,90432,92332,94197,3153,4126,3231,3351,3400,3494,1,0,0,1,0,0,0,1,0,1
210000,35,-1,-1,-2,-2,-1,-1,5811,0,0,0,1243,0,0,0,0,1243,0,0,1,0,0,1,0,0,1,0,0,0
200000,37,1,2,0,0,0,0,226365,214261,210315,206563,202896,173111,0,8000,9000,8000,7000,7200,0,1,0,1,0,0,0,1,0,0
240000,38,0,0,2,0,0,2,32981,47320,46392,51652,54969,42373,15000,0,6000,4059,14,10022,0,1,0,1,0,0,1,0,0,0
280000,27,-1,-1,-1,-1,0,0,1284,842,1212,3244,2134,1270,846,1216,3249,4,6,3412,1,0,1,0,0,0,0,1,0,0
200000,38,-2,-2,-2,-2,-2,-2,3528,1190,1958,-5,1013,2350,1196,1968,200,1018,2361,2500,1,0,1,0,0,0,1,0,0,0
200000,29,1,-1,-1,-1,-1,-1,55788,8360,4897,5065,19468,0,8394,4927,5089,19561,0,125,0,1,1,0,0,0,0,1,0,0
160000,27,1,-1,0,0,0,0,0,11700,12829,10801,10351,3366,11700,12014,8000,5000,0,1263,0,1,1,0,0,0,0,1,0,1
50000,45,0,0,-2,-2,-2,-2,51400,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
260000,30,-1,-1,-1,0,0,-1,496,496,992,992,496,1488,496,992,496,0,1488,496,1,0,1,0,0,0,0,1,0,0
260000,41,-1,-1,-2,-1,-1,-1,1145,-4,-4,2177,158,0,4,0,2181,158,0,0,0,1,0,0,1,0,1,0,0,0
500000,45,0,0,0,0,0,0,3136,2345,8471,7234,5828,1906,2002,7505,145,33,1150,300,1,0,1,0,0,0,1,0,0,0
90000,30,0,0,0,0,0,2,41789,42913,44388,45348,48454,47524,2100,2500,2000,4000,0,2000,1,0,1,0,0,0,0,1,0,0
30000,37,0,0,0,0,0,0,26411,27578,29312,29680,29689,31050,1898,2632,1000,1176,830,0,0,1,0,0,1,0,1,0,0,0
260000,36,-1,-1,-1,-2,-2,-2,5877,427,-73,-73,-73,-73,10000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
130000,29,0,0,0,0,0,0,62530,62562,62650,63896,65411,64684,2272,2230,2243,2500,3000,4000,1,0,0,1,0,0,0,1,0,0
140000,29,0,0,0,0,0,0,142044,142087,255846,140057,100177,100873,6100,5528,4500,3500,4000,4000,1,0,1,0,0,0,0,1,0,1
140000,27,0,0,0,0,0,0,135249,138577,141555,110852,113639,95052,5500,5700,4200,4700,3800,4000,0,1,1,0,0,0,0,1,0,0
300000,45,-1,-1,-1,-1,-1,-2,1095,2930,2228,452,0,0,2941,2228,452,0,0,0,1,0,1,0,0,0,1,0,0,0
130000,34,0,0,0,0,2,0,99593,100415,103618,107525,104042,100190,4050,5600,7800,0,3900,3100,0,1,0,1,0,0,0,1,0,1
60000,25,-1,-1,-1,-1,-2,-1,1507,0,11305,0,0,300,0,11305,0,0,300,0,0,1,1,0,0,0,0,1,0,0
110000,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
280000,25,0,0,0,0,0,0,8574,10420,12211,12639,22439,18096,2000,2000,3000,10000,5096,12704,0,1,0,0,0,1,0,1,0,0
140000,39,0,0,0,0,0,0,73166,66565,76412,70091,63279,56854,3112,20000,3043,2359,2187,1706,0,1,0,0,1,0,1,0,0,0
450000,44,-2,-2,-2,-2,-2,-2,32000,3417,4700,20916,9695,6361,3423,4700,20916,9695,6361,6447,1,0,1,0,0,0,1,0,0,0
10000,34,0,0,0,0,0,0,8820,8813,8464,9474,9716,9960,1100,2148,1158,400,400,400,1,0,0,0,1,0,0,1,0,0
20000,51,0,0,0,0,0,0,14681,14777,15025,16504,17950,19558,1562,1200,2000,2000,2000,3000,1,0,0,1,0,0,1,0,0,0
360000,36,0,0,0,-1,0,0,33051,13614,-5386,250214,255296,261401,1000,2544,261000,9000,10000,10000,1,0,0,1,0,0,1,0,0,0
80000,40,0,0,0,0,0,0,75768,78069,79196,25722,26261,26784,3500,2934,897,929,935,984,0,1,0,0,1,0,1,0,0,0
90000,27,-1,-1,-1,-1,-1,-1,3382,4983,3396,1457,750,3091,4983,3396,1464,750,3091,5943,1,0,1,0,0,0,0,1,0,0
30000,23,0,0,0,0,0,0,22756,27348,28285,14729,12935,13333,5000,2000,2000,500,500,0,0,1,0,1,0,0,0,1,0,0
340000,38,-2,-2,-2,-2,-2,-2,660,1131,291,291,291,291,1131,291,291,291,291,8048,1,0,0,0,1,0,0,1,0,0
160000,42,-1,-1,-1,-1,-1,-1,3607,4417,1058,2146,2534,2242,4417,1058,2146,2534,2242,2254,0,1,1,0,0,0,1,0,0,0
80000,27,-1,-1,0,-1,-1,0,2197,3613,4820,867,1154,2473,3613,1500,867,1500,1500,3700,1,0,1,0,0,0,1,0,0,0
260000,29,-1,-1,-1,-1,-1,-1,3735,-8,4865,507,3787,1443,0,4873,507,3787,1443,0,0,1,1,0,0,0,0,1,0,1
200000,40,-1,-1,-1,-1,-1,-1,16204,7870,18041,4288,2270,467,7870,18090,4288,2270,467,18,0,1,1,0,0,0,1,0,0,0
180000,51,0,0,0,0,0,0,40310,41634,44959,50198,52361,55510,2000,4000,6000,3000,4000,3000,1,0,1,0,0,0,1,0,0,0
20000,22,0,0,0,0,0,0,15513,17908,18652,19156,19206,19948,3000,1666,1500,592,1284,0,0,1,0,1,0,0,0,1,0,0
220000,33,0,0,0,0,0,0,41352,43757,46012,47543,48489,49506,3100,3269,2800,1736,1799,1964,0,1,0,1,0,0,1,0,0,0
50000,47,0,0,0,0,0,0,48308,48019,48647,26894,10875,15878,2200,2068,3048,418,12004,5001,1,0,0,1,0,0,1,0,0,0
180000,29,0,0,0,0,0,0,151652,146805,143134,136777,133938,133723,6000,7000,5000,5000,5000,4679,0,1,0,1,0,0,0,1,0,0
170000,35,0,0,0,0,0,2,136460,139216,143695,145550,154113,151786,4800,6500,5500,10774,0,5500,1,0,1,0,0,0,1,0,0,0
160000,38,0,0,0,0,0,0,151963,141884,143428,146289,128133,124606,5100,7100,7500,4500,5000,4800,0,1,0,0,1,0,1,0,0,0
80000,46,0,0,0,0,0,0,39115,40176,39681,29213,25356,22723,2000,2490,1522,1100,960,988,1,0,1,0,0,0,1,0,0,0
90000,24,1,2,0,0,0,0,88550,78892,75808,63362,65300,67248,3000,3500,3000,3000,3000,5000,0,1,0,1,0,0,0,1,0,1
200000,28,0,0,0,0,0,0,220343,214375,201917,161221,162438,157415,7000,8016,5000,12000,6000,7000,1,0,1,0,0,0,0,1,0,0
150000,29,-1,-1,-1,-2,-1,-1,1739,1984,112,0,3865,5562,1984,112,0,3865,5575,10963,0,1,0,1,0,0,0,1,0,0
50000,31,0,0,0,0,0,0,52754,50393,25953,27350,19931,16845,3000,5000,3000,3002,3007,7000,0,1,0,1,0,0,1,0,0,0
30000,28,0,0,0,0,2,0,23176,23182,19083,19632,15252,14021,2867,2000,2000,0,1500,1353,0,1,0,0,1,0,1,0,0,0
60000,23,0,0,0,0,0,0,59318,54553,51323,38031,38825,39255,2065,1597,1473,1521,1538,1521,1,0,1,0,0,0,0,1,0,0
330000,39,0,0,0,0,0,0,118467,110930,100498,95072,94164,94043,4000,4600,4000,4190,6680,3500,0,1,1,0,0,0,0,1,0,0
100000,36,1,-1,-1,-2,-2,-2,0,780,0,0,0,0,780,0,0,7600,0,0,0,1,1,0,0,0,0,1,0,0
470000,31,-2,-2,-2,-2,-2,-2,22988,10353,5603,11685,5093,2791,10363,5910,13380,5093,2791,9527,0,1,1,0,0,0,0,1,0,0
420000,31,0,0,0,0,0,0,147344,116483,90368,85616,81461,77925,4153,4031,3040,3026,3017,3079,0,1,0,1,0,0,1,0,0,0
20000,22,0,0,0,0,0,0,17958,18499,19762,19807,19830,20347,1329,1592,637,700,827,357,0,1,0,1,0,0,0,1,0,0
140000,32,-1,2,2,-1,-1,0,739,739,-200,8700,1367,1367,0,0,8900,1367,0,0,0,1,0,1,0,0,1,0,0,1
230000,41,-1,-1,-1,0,-1,-1,1886,8013,3962,1410,1410,1410,8034,4007,0,1410,1410,1410,0,1,1,0,0,0,1,0,0,0
170000,35,-2,-2,-2,-2,-2,-2,-21,-21,-21,-21,-21,-21,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
30000,41,1,2,0,0,0,0,25562,23250,23217,21295,19076,9292,0,1600,1500,1000,1720,0,0,1,0,1,0,0,0,1,0,0
200000,40,0,0,3,2,2,2,154090,172516,168401,164199,174420,178485,21000,0,0,13000,7000,1170,1,0,0,1,0,0,1,0,0,1
450000,39,-1,-1,-1,-1,-1,-1,242,0,2343,2313,8295,699,0,2343,2313,8295,1806,1274,0,1,1,0,0,0,0,1,0,0
150000,25,0,0,0,0,0,0,36497,38190,39322,40260,41458,42251,2287,2071,1591,2000,1632,10000,0,1,1,0,0,0,0,1,0,0
280000,26,0,0,0,0,0,0,36395,35945,36381,36594,37010,36334,1700,1600,1300,1500,2000,99334,0,1,1,0,0,0,0,1,0,0
230000,38,-1,-1,-1,-1,-1,-1,326,326,326,326,326,326,326,326,326,326,326,326,1,0,0,1,0,0,1,0,0,0
50000,32,0,0,0,0,0,0,49138,49718,49437,40186,19179,16043,2250,1900,1800,700,1000,1000,0,1,0,1,0,0,0,1,0,1
120000,39,0,0,0,2,0,0,20693,22033,24067,24372,24670,25617,2000,2400,1000,1000,1500,1500,0,1,0,1,0,0,0,1,0,1
220000,30,0,0,0,0,0,0,91178,99541,74718,64087,72992,74646,10128,10000,5000,10000,3000,10000,0,1,1,0,0,0,0,1,0,0
230000,37,-1,-1,-1,-1,-1,-1,3102,30428,5711,5770,7652,17825,30580,5739,5799,7690,17914,360,1,0,1,0,0,0,1,0,0,0
50000,49,2,0,0,0,0,0,19169,20195,21207,21628,22233,22519,1341,1353,774,953,805,832,0,1,0,1,0,0,1,0,0,1
200000,32,1,2,2,-2,-2,-2,25830,780,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
20000,61,-1,2,-1,-1,-2,-1,1480,390,780,0,390,390,0,780,0,2000,1170,1320,1,0,0,1,0,0,1,0,0,0
490000,50,0,0,0,0,0,0,205873,210880,215628,217883,223541,224889,10000,10000,10000,10000,8000,10000,1,0,0,1,0,0,1,0,0,0
170000,33,1,2,-1,0,0,0,9020,326,7788,104556,141077,138790,0,7788,100000,41077,5200,5600,1,0,1,0,0,0,1,0,0,0
80000,30,0,0,0,0,0,0,11976,10010,10982,11325,11569,10303,1185,1157,500,400,500,5000,0,1,0,1,0,0,0,0,1,0
30000,23,-1,-1,-1,-1,-1,0,23225,29801,10008,9336,24339,16710,30043,10024,9340,24363,5714,4,0,1,1,0,0,0,0,1,0,0
150000,36,0,0,0,0,0,0,137664,140869,144954,101342,80819,81022,5500,6704,3712,3000,3890,3500,0,1,0,1,0,0,1,0,0,0
20000,31,0,0,0,0,0,0,15654,16425,17265,16647,12213,10998,1330,1170,500,420,397,221,0,1,0,0,1,0,1,0,0,1
260000,37,0,0,0,0,0,0,36664,22228,39330,39880,78787,52790,1690,19342,15000,53787,22790,3217,1,0,1,0,0,0,0,1,0,0
20000,52,0,0,0,2,2,-2,13874,14488,16029,15470,0,0,1238,2559,0,0,0,0,1,0,0,1,0,0,0,1,0,0
210000,44,-1,-1,-1,-1,-1,-1,4925,32767,6273,5651,9103,8660,32930,6975,5661,9109,8664,8917,0,1,1,0,0,0,0,1,0,0
200000,26,0,0,0,0,0,0,201642,202486,197888,145078,137272,131447,7671,6210,4500,4200,6200,4200,0,1,0,0,1,0,1,0,0,1
310000,28,0,0,-1,-1,-1,-1,19610,14746,28216,4245,3500,396,10000,28216,4245,3500,396,396,0,1,0,0,1,0,0,1,0,0
80000,25,1,2,0,0,2,0,31040,30259,31712,33734,29822,30966,0,2000,2444,0,3000,1000,0,1,0,1,0,0,0,1,0,1
70000,35,0,0,0,0,0,0,59795,60684,69521,45001,37214,23807,2479,10128,4086,1348,13032,10059,0,1,1,0,0,0,1,0,0,0
130000,29,2,2,2,2,2,2,2880,4446,4833,4236,5178,4182,2000,1000,0,1000,0,1500,0,1,0,1,0,0,0,1,0,1
60000,27,1,2,2,2,2,2,10401,11770,10957,11480,10851,11365,2000,0,1000,0,1000,0,1,0,0,1,0,0,0,1,0,1
180000,40,1,2,0,0,0,0,172584,167622,130083,64398,62277,58216,1000,4052,2293,2295,2400,2110,1,0,0,1,0,0,1,0,0,0
170000,37,0,0,0,0,0,0,155379,155990,46870,43584,34760,35467,7000,1900,2014,2500,2000,2000,0,1,0,0,1,0,1,0,0,0
420000,39,0,0,0,0,0,0,204984,209929,190689,173547,176980,180109,8006,7000,6000,6500,6500,10000,1,0,0,1,0,0,0,1,0,0
250000,33,0,0,0,0,0,0,255223,47070,48130,49625,51500,0,1600,1650,2100,3000,0,94825,0,1,0,1,0,0,0,1,0,1
60000,30,-1,-1,2,-1,-1,-1,921,1498,749,749,58852,6295,1498,0,749,58852,6295,0,1,0,0,1,0,0,0,1,0,0
50000,52,0,0,2,-1,0,0,22916,13238,346,14580,11231,10804,1656,0,14580,500,458,873,0,1,0,0,1,0,1,0,0,1
200000,58,0,0,0,0,0,0,105836,108055,110258,112451,115090,117064,3923,4001,4025,4451,4167,3527,1,0,0,1,0,0,0,1,0,0
230000,27,0,0,0,0,0,0,8786,9865,10644,12414,15982,13324,2500,2000,2000,4000,2300,3000,1,0,1,0,0,0,0,1,0,0
80000,35,2,2,-1,-1,-1,-1,252,-1624,2072,1752,1876,1876,0,5572,1752,2000,1876,2071,0,1,0,1,0,0,1,0,0,0
500000,45,0,0,0,0,0,-1,494140,274198,214481,112222,33958,9684,14515,10815,5874,2729,9784,279706,0,1,0,1,0,0,1,0,0,0
50000,50,0,0,0,0,0,0,47053,11165,12186,13280,14055,14428,1200,1206,1300,1000,600,530,1,0,0,1,0,0,1,0,0,1
200000,28,0,0,0,0,0,0,148880,151913,155170,159089,160950,164691,7000,7200,8000,6000,6500,7000,0,1,1,0,0,0,1,0,0,0
50000,23,-1,-1,-1,0,0,-1,836,836,1616,780,390,540,836,1616,0,0,540,390,1,0,0,1,0,0,0,1,0,1
200000,38,0,0,0,0,0,0,181532,179645,180615,180127,166755,167416,8218,7912,6284,6313,6200,6419,1,0,0,0,1,0,1,0,0,0
280000,26,0,0,0,0,2,2,245969,251120,254735,270486,276026,271408,10600,9300,20000,10000,0,11000,1,0,1,0,0,0,0,1,0,0
210000,43,1,-1,0,0,0,0,-3309,177952,167125,139784,142662,145725,184212,5482,3493,3590,3815,3876,0,1,1,0,0,0,0,1,0,0
130000,29,2,2,0,0,0,-1,172094,156589,145398,136115,138893,127502,0,3300,2500,2778,130000,3689,0,1,0,1,0,0,0,1,0,0
460000,31,0,0,0,-1,-1,-2,120430,123150,0,6261,0,0,6000,0,6261,0,0,0,1,0,0,1,0,0,1,0,0,0
30000,28,0,0,0,0,0,0,16162,13301,12930,13233,12595,12454,2000,1307,2000,252,249,100,0,1,0,0,1,0,1,0,0,1
80000,38,0,0,0,0,0,0,89394,81223,77198,29891,34528,35229,5000,19153,1500,10000,1274,1275,1,0,0,1,0,0,0,1,0,0
50000,37,0,0,0,0,0,0,33105,31113,26669,29876,29257,28071,10005,5000,4800,1002,2000,2000,1,0,0,1,0,0,1,0,0,0
50000,55,-1,-1,-2,-2,-2,-2,1100,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
160000,33,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
300000,33,-2,-2,-2,-2,-2,-2,920,1592,0,0,0,0,1592,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
60000,32,1,2,0,0,0,0,61291,57946,59534,60615,30592,28656,0,3120,3050,1136,1200,1206,0,1,0,1,0,0,1,0,0,1
70000,64,0,0,0,0,0,0,62188,62848,56718,47191,45959,47635,3000,2200,1700,1700,2441,2000,1,0,0,0,1,0,1,0,0,0
230000,26,-1,-1,-1,4,3,2,8328,0,600,600,300,150,0,600,0,0,0,686,0,1,0,1,0,0,0,1,0,1
410000,33,-2,-2,-2,-2,-2,-2,4720,25488,7022,3321,2745,500,25488,7022,3326,2745,500,1543,0,1,0,1,0,0,0,1,0,0
50000,23,0,0,0,0,0,0,47654,48529,44669,45684,46592,47568,2000,1743,1758,1666,1725,2128,0,1,0,1,0,0,0,1,0,0
200000,29,-1,-1,-1,-1,-1,-1,170,3300,38526,-93,18681,12399,3318,42497,0,18774,12461,9526,1,0,1,0,0,0,0,1,0,0
80000,25,0,0,0,0,0,0,72120,71702,71532,71222,47538,48879,2600,2700,2200,2000,3443,2000,0,1,1,0,0,0,0,1,0,0
390000,37,-2,-2,-2,-2,-2,-2,73,10925,0,0,0,0,10952,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
100000,32,0,0,0,0,0,0,83845,87580,84140,86400,87275,89082,4500,3300,3881,2500,2519,2700,1,0,1,0,0,0,0,1,0,0
320000,32,1,2,2,2,2,2,114180,115491,109226,111673,111053,105999,5012,11,7013,4014,57,5031,1,0,0,1,0,0,0,1,0,0
200000,32,-1,-1,-1,-1,2,-1,9076,5787,-684,5247,3848,3151,5818,15,9102,17,3165,1395,0,1,0,1,0,0,1,0,0,0
170000,29,1,-2,-2,-2,-1,-1,0,0,0,0,1015,0,0,0,0,1015,0,0,1,0,1,0,0,0,0,1,0,0
200000,28,0,0,0,0,0,0,71989,122129,147936,149573,152574,156323,52129,30000,6000,6000,7000,10000,1,0,1,0,0,0,0,1,0,0
150000,27,0,0,0,0,0,2,138066,140522,138722,130494,147851,145535,5767,6100,30000,19227,0,2606,0,1,1,0,0,0,0,1,0,0
50000,23,0,0,0,0,2,0,30501,33113,33967,28115,27529,29896,3113,1421,4295,0,3000,896,0,1,0,1,0,0,0,1,0,0
80000,44,0,-1,0,0,0,0,1245,26343,22120,21365,20967,48250,27279,3200,1200,1000,29000,1500,1,0,0,1,0,0,1,0,0,0
30000,37,-2,-2,-2,-2,-2,-2,108,709,11726,2628,2659,4483,709,11726,2713,2659,4483,3676,0,1,0,1,0,0,1,0,0,0
240000,43,-1,-1,2,2,2,2,2690,2500,2500,2500,2500,0,2500,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
380000,28,-2,-2,-2,-2,-2,-2,1294,1058,359,359,359,509,1058,359,359,359,509,359,1,0,1,0,0,0,0,1,0,0
320000,56,0,0,0,0,0,0,274210,262737,199761,187759,68920,62702,9441,7821,7361,2227,2046,1892,1,0,0,0,1,0,1,0,0,0
460000,47,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
120000,44,1,2,2,2,0,0,27500,28565,29003,28241,28933,30956,1800,1200,0,1300,2500,0,0,1,1,0,0,0,0,1,0,0
50000,40,-1,-1,-1,-2,-2,-2,15584,4377,0,0,0,0,4377,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
210000,25,0,0,0,0,-2,-2,179248,21612,5259,-243,-243,-243,3151,2000,0,0,0,0,0,1,0,0,0,1,0,1,0,0
150000,38,0,0,-2,-2,-2,-2,421504,299860,300000,0,0,0,17000,17000,0,0,0,0,1,0,1,0,0,0,0,1,0,0
